count,title,section,link,pDate,description
3787,수익 목 마른 디즈니플러스…가격 또 올린다,IT,https://n.news.naver.com/mnews/article/003/0012717403?sid=105,2024-08-08 12:01:00,<b>IT</b>전문매체 더버지는 &quot;스트리밍 서비스에서 수익성을 높이고자 하는 디즈니의 계획&quot;이라며 &quot;구독자들이 기뻐하지 않을 새로운 가격 인상의 물결&quot;이라고 전했다. OTT 시장에 다소 늦게 진출한 디즈니플러스는 적자를... 
3788,IOC should answer concerns regarding Samsung smartphones distributed to ...,IT,https://www.arirang.com/news/view?id=274423,2024-08-08 12:00:00,"A senior official at the Ministry of Unification told reporters on Thursday that while there's a possibility of violations , <b>it</b> is the International Olympic Committee that should answer the... "
3789,"삼성SDS, 'AI 경영시스템' 인증...국내 <b>IT</b>서비스업 최초",IT,http://www.thevaluenews.co.kr/news/view.php?idx=184784,2024-08-08 12:00:00,삼성SDS(대표이사 황성우)가 <b>IT</b>서비스업계 최초로 ‘AI(인공지능) 경영시스템’ 국제표준인 ‘ISO/IEC 42001’ 인증을 획득했다고 8일 밝혔다. 삼성SDS CI. [이미지= 삼성SDS] AI(인공지능) 경영시스템은... 
3790,Hyundai Motor Group wins 17 Newsweek Autos Awards,IT,https://www.arirang.com/news/view?id=274420,2024-08-08 12:00:00,"&quot; Hyundai Motor Group recorded the most awards for three consecutive years from 2021 to 2023 at the Awards. This year, <b>it</b> tied for the lead with Toyota."
3791,Bipartisan calls for more collaborative lawmaking at S. Korea's National...,IT,https://www.arirang.com/news/view?id=274422,2024-08-08 12:00:00,"&quot;Despite all this, there is potential for further political strife in the August Assembly as <b>it</b> faces issues the parties are far apart on, including the additional, contentious hearing on the... "
3792,"씨큐비스타, 프라이빗 클라우드 위한 NDR 기반 ‘가상 탭’ 개발",IT,http://www.boannews.com/media/view.asp?idx=131914&kind=,2024-08-08 12:00:00,"프라이빗 클라우드 재조명시장 분석 컨설팅 기관, 2027년 국내 프라이빗 클라우드 <b>IT</b> 인프라 세계 4번째... 씨큐비스타는 최근 인공지능(AI)과 하이브리드 클라우드가 <b>IT</b> 업계 트렌드로 급부상함에 따라 그동안... "
3793,KDI cuts 2024 economic growth outlook for S. Korea to 2.5 pct,IT,https://n.news.naver.com/mnews/article/001/0014863207?sid=104,2024-08-08 12:00:00,<b>It</b> is on a par with the forecasts by the International Monetary Fund and the Bank of Korea. The... But <b>it</b> slashed the forecast for private consumption expansion to 1.5 percent from the previous... 
3794,Manufacturers' domestic supply falls for 4th quarter in Q2,IT,https://n.news.naver.com/mnews/article/001/0014863206?sid=104,2024-08-08 12:00:00,"<b>It</b> marked the first time that the figure fell for four quarters in a row since 2010, when the agency began compiling the relevant data. The index, which measures both locally produced goods and... "
3795,World News: Thousands of counter-protesters take to the streets across t...,IT,https://www.arirang.com/news/view?id=274419,2024-08-08 12:00:00,The Russian defense ministry said on Wednesday that <b>it</b> was fighting intense battles against... had no prior knowledge of the Ukrainian incursions and that <b>it</b> will contact Ukraine to understand... 
3796,"Wall Street slips centered around AI stocks, S. Korean stock indexes fol...",IT,https://www.arirang.com/news/view?id=274427,2024-08-08 12:00:00,before <b>it</b> ended on a loss of more than five percent. Super Micro Computer's stocks tumbled by more than twenty percent after <b>it</b> reported lower than expected quarterly earnings. Tesla and Meta... 
3797,Israel's Chief of Staff vows to target new Hamas leader Sinwar,IT,https://www.arirang.com/news/view?id=274426,2024-08-08 12:00:00,"This comes as Israel announced <b>it</b> would &quot;forcefully and immediately operate&quot; against terror groups in the region, following a rocket attack fired from the area. Meanwhile, top Iranian commander... "
3798,Rain across Korea with extreme heat,IT,https://www.arirang.com/news/view?id=274418,2024-08-08 12:00:00,"Keep an umbrella handy <b>it</b> should rain on and off throughout the day, central regions will see 5... <b>It</b> will continue to be oppressively hot in most parts, Gyeongju saw temperatures soaring to 38.4... "
3799,"Corrections: Aug. 8, 2024",IT,https://www.nytimes.com/2024/08/07/pageoneplus/corrections-aug-8-2024.html?partner=naver,2024-08-08 11:58:00,"Though Holman had played basketball in high school and briefly in the professional ranks, <b>it</b> was not the case that he had starred for City College as a young man. Errors are corrected during the... "
3800,Controversy Brews Over Kamala Harris' VP Pick Tim Walz's Ties to LGBTQ+ ...,IT,https://www.econotimes.com/Controversy-Brews-Over-Kamala-Harris-VP-Pick-Tim-Walzs-Ties-to-LGBTQ-Community-1683651,2024-08-08 11:58:00,"As the debate continues, <b>it</b> remains to be seen how these allegations will impact Walz's political standing and relationship with the LGBTQ+ community. For now, the governor faces the challenge of... "
3801,&quot;美 빅테크 주도 구조적 성장 계속될 것&quot;…한투증권 '초고액자산가 컨퍼런스'...,IT,http://www.4th.kr/news/articleView.html?idxno=2067400,2024-08-08 11:58:00,정 위원은 &quot;승자독식의 구조가 확고한 <b>IT</b>(정보기술) 사업에서 애플·마이크로소프트·구글 등 빅테크 기업이 주도하는 구조적 성장은 계속될 것&quot;이라며 &quot;미국 인구의 정점기를 고려하면 최근 주식시장의 변동성 확대는... 
3802,"제주도, 대한민국 SW융합 해커톤 대회 참가팀 지원",IT,https://www.jejudomin.co.kr/news/articleView.html?idxno=303536,2024-08-08 11:58:00,특히 접수 과제가 가장 많은 분야의 대상 수상팀에게는 오는 10월 24일부터 26일까지 일본 도쿄에서 열리는 '재팬 아이티 위크(Japan <b>IT</b> Week)' 전시회 참관과 도쿄 과학 미래관 관람 등의 연수 프로그램이 제공된다.... 
3803,"&quot;블랙웰 출시 예정대로?&quot; D-20, 엔비디아 AI칩 로드맵 향방은",IT,https://n.news.naver.com/mnews/article/119/0002860142?sid=101,2024-08-08 11:57:00,3일(현지시간) <b>IT</b> 전문매체 디인포메이션은 소식통을 인용해 엔비디아가 고객사인 마이크로소프트(MS)와 다른 1곳의 클라우드 업체에 블랙웰 GB200 납품 연기를 통보했다고 보도했다. 출하 지연은 GB200 시제품에서... 
3804,"베스핀글로벌, 가트너 '퍼블릭 클라우드 전환' 3연속 비저너리 등재",IT,https://n.news.naver.com/mnews/article/008/0005074650?sid=105,2024-08-08 11:56:00,베스핀글로벌이 가트너 매직 쿼드런트의 '퍼블릭 클라우드 <b>IT</b> 트랜스포메이션 서비스 부문'의 '비저너리(Visionary)' 기업으로 3회 연속 등재됐다고 8일 밝혔다. 가트너 매직 쿼드런트는 <b>IT</b>(정보기술) 컨설팅 기업 가트너가... 
3805,"IBK투자증권, 유럽 해운 탄소금융시장 선점 나선다",IT,https://n.news.naver.com/mnews/article/117/0003859505?sid=103,2024-08-08 11:52:00,맵시는 항해기술 기반 <b>IT</b> 기업으로 빅데이터·IoT·인공지능·증강현실(AR) 등을 활용한 ‘해상 내비게이션 및 관제’가 주력 서비스다. 선박 빅데이터를 활용해 중소 해운사를 지원하는 등 다양한 서비스가 가능하다는... 
3806,조선3사 흑자 전환 소식에… 조선도시 ‘경남 거제’ 부동산 눈길,IT,https://n.news.naver.com/mnews/article/011/0004377675?sid=101,2024-08-08 11:51:00,"거제 기업혁신파크는 장목면 구영리·송진포리 일원 약 172㎡에 첨단 디지털 플랫폼 기반의 바이오·의료, <b>IT</b>·ICT(정보통신기술), 문화예술 3대 산업 중심의 문화산업도시를 조성하는 사업이다. 조성에는 수산아이앤티... "
3807,"한국투자증권, 초고액자산가 대상 글로벌 컨퍼런스 성료",IT,https://news.mtn.co.kr/news-detail/2024080811010136230,2024-08-08 11:50:00,정 위원은 &quot;승자독식의 구조가 확고한 <b>IT</b>사업에서 애플·마이크로소프트·구글 등 빅테크 기업이 주도하는 구조적 성장은 계속될 것&quot;이라며 &quot;미국 인구의 정점기를 고려하면 최근 주식시장의 변동성 확대는 저점... 
3808,[스타트업·혁신기업] 에스넷시스템-코난-델 `AI 올인원 서비스` 합심,IT,https://n.news.naver.com/mnews/article/029/0002893835?sid=105,2024-08-08 11:49:00,3사는 인공지능(AI) 및 생성형AI 도입을 검토 중인 고객사 대상으로 <b>IT</b>인프라 구축·운영부터 AI모델 개발과 솔루션 및 컨설팅까지 AI 올인원 서비스를 함께 제공하기로 했다. 각사가 보유한 전문역량을 활용하고... 
3809,"오픈AI 투자 포기 ‘7년전 오판’… 인텔, AI 주도 기회 날렸다",IT,https://n.news.naver.com/mnews/article/021/0002653236?sid=101,2024-08-08 11:49:00,1970년대 첫 상용 반도체를 세상에 내놓으며 정보기술(<b>IT</b>)시대를 열었던 인텔이지만 잘못된 판단으로 인공지능(AI) 시대에 경쟁력을 잃게 됐다는 것이다. 7일(현지시간) 로이터통신은 소식통을 인용해 인텔이 2017년과... 
3810,"[금융 단신] GS25, '트래블월렛카드' 즉시 발급 서비스 外",IT,http://www.dailypop.kr/news/articleView.html?idxno=80491,2024-08-08 11:46:00,"KB국민은행, '캄보디아 KB <b>IT</b> 아카데미' 발대식 개최 KB국민은행은 글로벌 아동권리 전문 NGO 굿네이버스와 지난 2일 글로벌 교육지원사업인 '캄보디아 KB <b>IT</b> 아카데미' 발대식을 개최했다. '캄보디아 KB <b>IT</b> 아카데미'는... "
3811,"투이컨설팅, 와이즈와이어즈와 PMO와 테스팅 협력",IT,https://n.news.naver.com/mnews/article/092/0002341386?sid=105,2024-08-08 11:46:00,"투이컨설팅은 <b>IT</b> 및 비즈니스 분야의 국내 대표 컨설팅 회사로 2001년 국내 최초로 PMO 개념을 도입했다. 이후 지속적으로 수요기관과 기업을 대상으로 PMO 프로젝트를 수행해왔고, 특히 금융과 공공 분야의 대형... "
3812,"대경대-남양주시, '청소년 음악가요제' 개최…&quot;K-POP 인재 발굴&quot;",IT,http://www.smarttimes.co.kr/news/articleView.html?idxno=22702,2024-08-08 11:46:00,"이번 음악 콘테스트는 '청소년 음악전쟁 다 덤벼!'(Bring <b>It</b> On!, Season.1)이라는 타이틀로 펼쳐지는 경연축제다. 보컬, 랩, 댄스에 자신 있는 전국 중ㆍ고등학생들이 참가 대상이다. K-POP 콘테스트는 '다 덤벼' 보라는... "
3813,Emergency doctors rate government's new ER policy as 'positive but belat...,IT,https://www.koreabiomed.com/news/articleView.html?idxno=24797,2024-08-08 11:44:00,"However, <b>it</b> expressed regrets that the measures were announced only after the healthcare turmoil... The society added that <b>it</b> expects to discuss and consult with the government in the formulation... "
3814,Daewoong Pharmaceutical Introduces AI Solution 'WISKY' and Retinal Camer...,IT,https://www.koreaittimes.com/news/articleView.html?idxno=133759,2024-08-08 11:44:00,"/ Courtesy of Daewoong Pharmaceutical On August 8, Daewoong Pharmaceutical announced that <b>it</b> has... <b>It</b> analyzes images captured by the retinal camera with its AI algorithm to identify and diagnose... "
3815,Tim Walz’s Sudden Rise in the Democratic Party Was No Accident,IT,https://www.nytimes.com/2024/08/07/us/politics/tim-walz-kamala-harris-2024.html?partner=naver,2024-08-08 11:42:00,"do <b>it</b> in a way that was, above all, Minnesota Nice. Their plan exploded into the public... “They definitely were out there pushing hard, but doing <b>it</b> in a way that didn’t alienate Kamala... "
3816,"삼성전자 전기·가스레인지, 북미 시장 좋은 평가 이어져",IT,http://www.newsroad.co.kr/news/articleView.html?idxno=30500,2024-08-08 11:42:00,"리뷰드닷컴은 삼성전자 '슬라이드인 가스레인지'를, 미국 <b>IT</b> 전문매체 톰스가이드도는 삼성전자 '프리스탠딩 가스레인지'를 각각 올해 최고의 가스레인지로 소개했다. [뉴스로드]"
3817,"[올림픽도 과학이다] 보일러 못 쓰는 파리올림픽, 수영장 수온 유지 비결은 데...",IT,https://n.news.naver.com/mnews/article/366/0001010631?sid=105,2024-08-08 11:41:00,"서버를 비롯한 <b>IT</b>(정보기술) 장비를 냉각하는 과정에서 열이 발생한다. 데이터센터는 차가운 공기나 물을 순환시켜 열을 식힌다. 데이터센터에서 발생하는 열은 불필요한 것으로만 여겨졌지, 에너지원으로는 쓰이지... "
3818,"전북신협, 폭우 피해 신협에 수해복구자금 3000만원 지원",IT,https://n.news.naver.com/mnews/article/003/0012717323?sid=102,2024-08-08 11:40:00,앞서 지난달 내린 폭우로 익산시와 군산시를 포함한 5개 시군이 특별재난지역으로 지정된 가운데 군산반석신협과 함열신협 또한 <b>IT</b> 전산 장비 등 업무시설 피해로 한동안 업무에 차질을 빚기도 했다. 특히 함열신협은... 
3819,"[특징주] 씨젠, 코로나19 재확산에 '수십개 병원체 확인'하는 PCR 수혜 기대",IT,https://www.widedaily.com/news/articleView.html?idxno=241963,2024-08-08 11:40:00,"국제 과학학술지 '네이처'를 발행하는 스프링거네이처와 글로벌 <b>IT</b>기업 MS(마이크로소프트), 이스라엘 진단기기 기업 '하이랩', 스페인 진단기기 기업 '웨펜'과 기술공유사업 확장을 위해 협력하고 있다. 기술공유... "
3820,"[단독] '삼성·인텔·TSMC 참여' UCIe 컨소시엄, 차세대 패키징 칩렛 표준 재...",IT,https://www.theguru.co.kr/news/article.html?no=75557,2024-08-08 11:40:00,반도체·<b>IT</b> 기업들이 차세대 반도체 패키징 기술 '칩렛'의 새로운 표준을 정립했다. 초미세공정 전환에... 등 <b>IT</b> 기업 120여 개가 참여하고 있다. &lt;본보 2022년 3월 3일 참고 [단독] 반도체 어벤저스 뭉쳤다…삼성... 
3821,"방용국&amp;정대현&amp;유영재&amp;문종업, 첫 EP 발매…6년 반 만에 컴백",IT,http://www.m-i.kr/news/articleView.html?idxno=1148194,2024-08-08 11:40:00,"(Stand <b>it</b> all), 팝 스타일의 록 사운드와 아련한 멤버들의 목소리가 돋보이는 '웨이 백'(Way Back)까지 폭넓은 장르의 곡들이 수록됐다. 방용국&amp;정대현&amp;유영재&amp;문종업은 중독적인 사운드와 팀의 정체성을 담은 이번... "
3822,Japanese SF film 'The Human Vapor' to be remade as Netflix series,IT,https://n.news.naver.com/mnews/article/044/0000260067?sid=104,2024-08-08 11:39:00,"<b>It</b> will be produced and written by Yeon, with coscripting by Ryu Yong-jae, who is known for... ' While <b>it</b> is a sci-fi thriller, at its core, <b>it</b> is a story about people. We focused on treating... "
3823,"삼성SDS, 'AI 경영시스템' 인증 획득…&quot;국내 <b>IT</b>서비스 업체 중 처음&quot;",IT,http://www.it-b.co.kr/news/articleView.html?idxno=77064,2024-08-08 11:38:00,삼성SDS 타워 삼성SDS가 <b>IT</b>서비스업계 최초로 '인공지능(AI) 경영시스템' 국제표준인 'ISO/IEC 42001' 인증을 획득했다고 8일 밝혔다. AI 경영시스템은 국제표준화기구(ISO)와 국제전기기술위원회(IEC)가 정한 인공지능... 
3824,"9만 못 찍고 주르륵, 그래도 '13만전자' 간다?…경계 목소리도 솔솔",IT,https://n.news.naver.com/mnews/article/008/0005074644?sid=101,2024-08-08 11:38:00,데이터센터와 서버 관련 <b>IT</b> 솔루션을 제공하는 슈퍼 마이크로 컴퓨터는 올해 2분기 주당 순이익(EPS)이 6.25달러를 기록했다고 발표했는데 이는 시장 전망치인 8.07달러에 미달하는 어닝 쇼크였다. 이날 정규장에서... 
3825,"[특징주] 유투바이오, '코로나19 환자 급증'에 체외 진단 솔루션 수혜 기대",IT,https://www.widedaily.com/news/articleView.html?idxno=241960,2024-08-08 11:38:00,"유투바이오는 코로나19 팬데믹 속에서 진단, 정보기술(<b>IT</b>) 솔루션 등을 제공하며 가파르게 성장했다. 다만... 김진태 유투바이오 대표는 &quot;바이오사업도 <b>IT</b> 역량이 가미되지 않으면 경쟁력을 확보하기 어렵다&quot;라고... "
3826,"삼성SDS, 국내 <b>IT</b>서비스 업계 최초 ‘AI 경영시스템’ 국제표준 인증 획득",IT,https://www.businesspost.co.kr/BP?command=article_view&num=361657,2024-08-08 11:38:00,삼성SDS는 8일 국내 <b>IT</b>서비스업계 최초로 '인공지능(AI) 경영시스템' 국제표준인 'ISO/IEC 42001' 인증을... 삼성SDS는 국내 <b>IT</b>서비스업계 최초로 AI 경영시스템의 국제 인증을 획득해 AI 상품·서비스의 우수성과... 
3827,"실적 부진 빠진 인텔, 오픈AI 투자 기회 있었다?…외신 “상황 크게 달라졌을...",IT,https://n.news.naver.com/mnews/article/081/0003470897?sid=101,2024-08-08 11:37:00,그리고 2022년 11월 챗GPT를 시장에 내놓으며 전 세계 정보기술(<b>IT</b>) 업계의 주목을 받았다. 로이터는 “(오픈AI에 투자를 하지 않은 것은) 1990년대와 2000년대 컴퓨터 칩의 최첨단을 달리던 이 회사가 AI 시대 비틀거리게... 
3828,"삼성SDS, <b>IT</b>서비스업계 최초 'AI 경영시스템' 국제 인증 획득",IT,https://www.techm.kr/news/articleView.html?idxno=128494,2024-08-08 11:36:00,사진=삼성SDS 삼성SDS는 <b>IT</b>서비스업계 최초로 '인공지능(AI) 경영시스템' 국제표준인 'ISO/IEC 42001' 인증을 획득했다고 8일 밝혔다. AI 경영시스템은 국제표준화기구(ISO)와 국제전기기술위원회(IEC)가 정한 인공지능... 
3829,한수원 중앙연구원 '국민행복 서비스 발굴·창업경진대회' 최우수,IT,https://www.ajunews.com/view/20240808113314421,2024-08-08 11:36:00,신호철 한수원 중앙연구원장은 &quot;중앙연구원은 원자력 연구개발(R&amp;D)뿐 아니라 대전 지역 최초로 사회봉사대를 구성해 지역 사회공헌 활동에 앞장서고 있다&quot;며 &quot;앞으로도 중앙연구원이 보유한 전자통신(<b>IT</b>) 기술역량을... 
3830,"중국 올해 반도체 수입 급증, 미국 규제 앞두고 삼성전자 HBM '사재기' 효과",IT,https://www.businesspost.co.kr/BP?command=article_view&num=361659,2024-08-08 11:36:00,"로이터는 화웨이와 바이두, 텐센트 등 중국 대형 <b>IT</b>기업이 올해 삼성전자 HBM을 대량으로 구입하며 재고... 미국 규제로 중국에 HBM 공급이 끊긴다면 현지 <b>IT</b>기업이 인공지능 기술 발전에 성과를 내기는 매우... "
3831,"대경대 ˙ 남양주시, 청소년 음악가요제 개최",IT,http://www.enewstoday.co.kr/news/articleView.html?idxno=2161882,2024-08-08 11:35:00,"이번 음악 콘테스트는 '청소년 음악전쟁 다 덤벼!'(Bring <b>It</b> On!, Season.1)라는 타이틀로 펼쳐지는 경연축제다. 보컬, 랩, 댄스에 자신 있는 전국 중. 고등학생들이 참가 대상이다. 이번 K-POP 콘테스트는 '다 덤벼' 보라는... "
3832,"Korean Air sees record sales in Q2, SK Biopharm turns profitable",IT,https://n.news.naver.com/mnews/article/009/0005347241?sid=104,2024-08-08 11:35:00,"9 billion), as <b>it</b> responded promptly to seasonal passenger demand and made efforts to promote... <b>It</b> was a significant turnaround from the 18.9 billion won operating loss in the same period a year... "
3833,Korean Heritage Passport Tour gains popularity,IT,https://n.news.naver.com/mnews/article/009/0005347240?sid=104,2024-08-08 11:35:00,"<b>It</b> includes the tour start date, visitor’s name, birthday, address, phone number, and signature. The tour is part of the Visit Korean Heritage Campaign, jointly promoted by the Korea Heritage... "
3834,"Korean Air, Air Incheon set terms for Asiana cargo business sale",IT,https://n.news.naver.com/mnews/article/009/0005347239?sid=104,2024-08-08 11:35:00,"is also considering joining the consortium as a strategic investor (SI), as <b>it</b> aims to expand its business into the aviation sector to strengthen its logistics competitiveness. Meanwhile, Korean... "
3835,Kakao achieves record Q2 revenue,IT,https://n.news.naver.com/mnews/article/009/0005347244?sid=104,2024-08-08 11:35:00,"Kakao announced on Thursday that <b>it</b> achieved its highest-ever second-quarter revenue and double-digit operating profit growth, thanks to strong performances in its platform and Talk Biz segments.... "
3836,LG Uplus reports $185 mn in Q2 OP as costs increase,IT,https://n.news.naver.com/mnews/article/009/0005347233?sid=104,2024-08-08 11:34:00,"<b>It</b> unveiled its B2B growth strategy in July 2024, which aims to enhance AI transition (AX) services to boost revenue. The high-speed internet and IPTV segment saw a 2.5 percent increase in sales... "
3837,NCSoft partners with Vietnamese VNG to enter SE Asian market,IT,https://n.news.naver.com/mnews/article/009/0005347236?sid=104,2024-08-08 11:34:00,<b>It</b> is Vietnam’s first unicorn company that is continuing to grow in the platform and content... <b>It</b> currently operates 11 game studios in 10 major cities across Asia. The newly formed NCV Games... 
3838,한국투자증권 초고액자산가 대상 글로벌 컨퍼런스 성료,IT,https://www.mediapen.com/news/view/943918,2024-08-08 11:34:00,정 위원은 “승자독식의 구조가 확고한 <b>IT</b>사업에서 애플·마이크로소프트·구글 등 빅테크 기업이 주도하는 구조적 성장은 계속될 것”이라며 “미국 인구의 정점기를 고려하면 최근 주식시장의 변동성 확대는 저점... 
3839,Com2uS ROCA Launches 'Dark Sword' on Sony's PS VR2,IT,https://www.koreaittimes.com/news/articleView.html?idxno=133758,2024-08-08 11:34:00,"<b>It</b> also supports the 'Sense Controller,' which features adaptive triggers and haptic feedback... <b>It</b> offers top-tier graphics for VR games and provides diverse actions and interactions such as... "
3840,Korean home appliance makers enter into food sector,IT,https://n.news.naver.com/mnews/article/009/0005347238?sid=104,2024-08-08 11:34:00,"“We wanted to make <b>it</b> easier for consumers to use our products and easily eat fresh fruits,” said a Hurom official. Other firms have taken similar steps to catch new demands. Last year... "
3841,"IBK투자증권, 유럽 해운 탄소금융시장 선점 나선다",IT,https://www.mediapen.com/news/view/943916,2024-08-08 11:34:00,"맵시는 항해기술 기반 <b>IT</b> 기업으로, 빅데이터·사물인터넷(IoT)·인공지능·증강현실(AR) 등을 활용한 ‘해상 내비게이션 및 관제’가 주력 서비스다. 선박 빅데이터를 활용해 중소 해운사를 지원하는 등 다양한 서비스가... "
3842,Samsung arms to launch long-term care insurance products,IT,https://n.news.naver.com/mnews/article/009/0005347231?sid=104,2024-08-08 11:34:00,"with <b>it</b> are on the rise,” the companies said, explaining the rationale for their complementary... <b>It</b> provides long-term care diagnosis benefits for those classified as grade 1 or 2, and pays... "
3843,Teleco firms promote AI-based autonomous driving technology,IT,https://n.news.naver.com/mnews/article/009/0005347234?sid=104,2024-08-08 11:34:00,"said on Wednesday that <b>it</b> has been conducting a demonstration of autonomous driving robot... where <b>it</b> is generated, with AI technology. SK telecom has advanced the technology that processes... "
3844,"제주, 11회 SW융합 해커톤 대회 참가팀 지원",IT,https://www.newsjeju.net/news/articleView.html?idxno=403770,2024-08-08 11:34:00,"특히, 접수 과제가 가장 많은 분야의 대상 수상팀에게는 10월 24일부터 26일까지 일본 도쿄에서 열리는 '재팬 아이티 위크(Japan <b>IT</b> Week)' 전시회 참관과 도쿄 과학 미래관 관람 등의 연수 프로그램이 제공된다."
3845,"커넥트밸류, 로봇 실무 인재 양성 '청년 AI 로보틱스 교육' 3기 모집 개시",IT,https://www.dailysecu.com/news/articleView.html?idxno=158381,2024-08-08 11:32:00,<b>IT</b>기초 선학습 강의를 무상으로 제공하여 비전공자의 진입장벽도 낮췄다. 내일배움카드 소지 또는 발급이 가능하면 누구나 오는 9월 8일까지 KG-KAIROS홈페이지를 통해 신청 가능하고 신청자는 적격 심사를 거쳐 최종... 
3846,"한국수력원자력 중앙연구원, 국민행복 창업경진대회 최우수상 수상",IT,http://kpenews.com/View.aspx?No=3327565,2024-08-08 11:32:00,"신호철 한수원 중앙연구원장은 “중앙연구원은 원자력 RD뿐 아니라 대전 지역 최초로 사회봉사대를 구성해 지역 사회공헌 활동에 앞장서고 있다”며, “중앙연구원이 보유한 <b>IT</b> 기술역량을 활용해 지역사회에 실질적인... "
3847,"한국투자증권, 초고액자산가 대상 글로벌 컨퍼런스 성료",IT,http://www.smedaily.co.kr/news/articleView.html?idxno=300030,2024-08-08 11:30:00,"정 위원은 &quot;승자독식의 구조가 확고한 <b>IT</b>사업에서 애플, 마이크로소프트, 구글 등 빅테크 기업이 주도하는 구조적 성장은 계속될 것&quot;이라며 &quot;미국 인구의 정점기를 고려하면 최근 주식시장의 변동성 확대는 저점... "
3848,"한국투자증권, 초고액자산가 대상 'GWM 글로벌 컨퍼런스' 성료",IT,http://www.enewstoday.co.kr/news/articleView.html?idxno=2161879,2024-08-08 11:30:00,정 위원은 &quot;승자독식의 구조가 확고한 <b>IT</b>사업에서 애플·마이크로소프트·구글 등 빅테크 기업이 주도하는 구조적 성장은 계속될 것&quot;이라며 &quot;미국 인구의 정점기를 고려하면 최근 주식시장의 변동성 확대는 저점... 
3849,"‘SM 시세조종’ 김범수, 구속 상태로 재판行…檢 &quot;조직적 범행&quot;",IT,https://n.news.naver.com/mnews/article/277/0005456748?sid=102,2024-08-08 11:30:00,서울남부지검 관계자는 &quot;카카오는 계열사를 동원하고 주가부양을 위한 입장문을 시장에 발표했으며 기업자금을 시세조종 범행에 이용하는 등 계획적이고 조직적으로 시세조종 범행을 했다&quot;며 &quot;국내 굴지의 <b>IT</b> 대기업... 
3850,"엔씨소프트, 베트남 종합 <b>IT</b>기업 VNG와 합작법인 'NCV 게임즈' 출범",IT,http://www.enewstoday.co.kr/news/articleView.html?idxno=2161966,2024-08-08 11:30:00,엔씨소프트는 베트남 대표 종합 <b>IT</b>기업 VNG와 동남아시아 시장 개척을 위해 합작법인(JV) 'NCV 게임즈'를 설립했다고 8일 밝혔다. 엔씨소프트와 VNG는 지난 6일 베트남 호치민에 위치한 VNG 캠퍼스에서 협약식을 갖고... 
3851,갤럭틱엔터테인먼트 “게임에 특화한 번역 서비스를 제공합니다” [과기대X글...,IT,https://n.news.naver.com/mnews/article/020/0003580879?sid=105,2024-08-08 11:30:00,"<b>IT</b>동아가 서울과기대 창업지원단과 함께 올해 선정된 글로벌 기업 협업 프로그램 참여 기업을 조명합니다.... 게임 시장 변화에서 찾은 창업 아이템 <b>IT</b>동아: 안녕하세요, 김소연 대표님. 대표님 소개 부탁드립니다. 김소연... "
3852,"에이콘아카데미 홍대학원, '9.9_자바 웹개발 취업과정 19기' 개강",IT,https://www.lecturernews.com/news/articleView.html?idxno=158399,2024-08-08 11:30:00,고용노동부가 5년 연속 우수훈련기관으로 인증한 <b>IT</b>학원 '에이콘아카데미 홍대학원'이 자바 웹개발 취업을 준비하는 이들을 위한 '9.9_자바 웹개발 취업과정 19기' 과정을 개강한다고 밝혔다. 이번 교육과정은 오는 9월... 
3853,"[로펌 iN] 법무법인 YK, 분당 분사무소 개소",IT,http://www.legaltimes.co.kr/news/articleView.html?idxno=80876,2024-08-08 11:30:00,"김대희 분사무소장은 &quot;개인, 소상공인, <b>IT</b> 기업 등 다양한 고객의 니즈에 맞춰 YK의 인적, 물적 인프라를 최대한 활용한 지역 맞춤형 법률서비스를 제공할 수 있도록 최선을 다하겠다&quot;고 포부를 전했다. ◇법무법인 YK 분당... "
3854,이재용 “셀피마케팅 보람”...정의선 “양궁 잘돼 좋다”,IT,https://n.news.naver.com/mnews/article/016/0002347194?sid=101,2024-08-08 11:28:00,이밖에도 이 회장은 네덜란드 반도체 장비기업 ASML의 피터 베닝크 전 CEO 등 반도체·<b>IT</b>·자동차 산업을 선도하는 글로벌 기업인들과 릴레이 미팅을 갖고 비즈니스 현안 및 협력 방안 등을 논의한 것으로 전해졌다. 이... 
3855,[Pangyo Game] WEMADE PLAY Announces Launch of New Game 'Anipang: Matchli...,IT,https://us.aving.net/news/articleView.html?idxno=51076,2024-08-08 11:28:00,"This makes <b>it</b> a mobile puzzle game with RPG elements. The game features the debut of 'Anipang Friends' second-generation characters, drawing significant attention. The game has already secured... "
3856,"[더벨]수협은행, 내부등급법 보완 속도…정식 신청 눈앞",IT,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202408061416248720108669,2024-08-08 11:28:00,실제 수협은행은 이미 지난해 <b>IT</b>컨설팅 회사 이넥스트아이(ENEXT-I) 등을 통해 내부등급법 승인을 위한 개발프로젝트를 완수한 상태다. 향후 일부 보완 작업 등을 거치면 정식 신청과 최종점검 절차가 개시될 것으로 보인다.... 
3857,Kakao founder indicted over alleged stock manipulation involving SM Ente...,IT,https://n.news.naver.com/mnews/article/001/0014863114?sid=104,2024-08-08 11:27:00,"war <b>it</b> won in February last year against Hybe, the parent company of K-pop superband BTS... But <b>it</b> later withdrew its takeover bid after SM shares significantly jumped. In March last year, Kakao... "
